2.1193709990e+00,-4.8838648039e-01,-5.3638535795e-01,-1.9913570310e+00;
3.5136229427e+03,-0.0000000000e+00,0.0000000000e+00,3.5136229427e+03;
9.5311251580e+02,0.0000000000e+00,-0.0000000000e+00,-9.5311251580e+02;
2.3429747148e+02,9.1197141609e+01,-3.8242401262e+01,-2.1240504995e+02;
3.5012636234e+03,-5.3110634510e+01,-1.7438803136e+01,3.5008173487e+03;
7.3117436362e+02,-3.8086507099e+01,5.5681204398e+01,-7.2790187188e+02;
1.3261775738e+01,-2.6556273462e+00,1.2412064225e+00,-1.2933744459e+01;
7.1791258789e+02,-3.5430879753e+01,5.4439997975e+01,-7.1496812742e+02;
1.5222662294e+03,0.0000000000e+00,0.0000000000e+00,1.5222662294e+03;
2.8219055090e+00,-0.0000000000e+00,-0.0000000000e+00,-2.8219043568e+00;
3.2900299580e+02,3.1769108291e+01,-1.2315985275e+01,3.2723387891e+02;
1.7148584980e+02,7.4545373671e+00,-2.7202304131e+01,1.6915040999e+02;
1.0245992893e+03,-3.9223645658e+01,3.9518289406e+01,1.0230600361e+03;
2.7320089516e+02,-8.0020111646e+00,8.5261845691e+00,2.7295054700e+02;
7.5139839414e+02,-3.1221634493e+01,3.0992104837e+01,7.5010948914e+02;
9.4572178084e+02,0.0000000000e+00,0.0000000000e+00,9.4572178084e+02;
2.8867327074e+01,-0.0000000000e+00,-0.0000000000e+00,-2.8839377115e+01;
8.9194150281e+02,3.3991726049e-01,-2.4304957121e+01,8.9161022759e+02;
3.4612802422e+01,1.8143488264e+01,2.2567361187e+01,-1.8919863482e+01;
4.8034802681e+01,-1.8483405525e+01,1.7375959341e+00,4.4192039613e+01;
1.5501847338e+01,-6.2246528786e+00,-8.7290464847e-01,1.4170356555e+01;
3.2532955343e+01,-1.2258752646e+01,2.6105005826e+00,3.0021683058e+01;
1.3360127362e+03,0.0000000000e+00,0.0000000000e+00,1.3360127362e+03;
9.4960583979e+00,-0.0000000000e+00,-0.0000000000e+00,-9.4960580555e+00;
1.2317210897e+03,1.0073816739e+01,2.4261054455e+01,1.2314409292e+03;
6.1063902995e+01,-3.0759765694e+01,-6.9080816220e+00,5.2296419240e+01;
5.2723801937e+01,2.0685948954e+01,-1.7352972833e+01,4.2779329676e+01;
5.1346839155e+01,2.0142360819e+01,-1.7113726888e+01,4.4021625865e+01;
1.3769627825e+00,5.4358813582e-01,-2.3924594523e-01,-1.2422961888e+00;
2.7993337284e+02,0.0000000000e+00,0.0000000000e+00,2.7993337283e+02;
6.5980197233e+02,-0.0000000000e+00,-0.0000000000e+00,-6.5980197232e+02;
2.5172273871e+02,7.3383226456e+01,9.7939159636e+00,2.4058952277e+02;
6.0824982801e+02,-8.3582419158e+00,3.4290873960e+01,-6.0722494104e+02;
7.9762778454e+01,-6.5024984540e+01,-4.4084789923e+01,-1.3233181220e+01;
5.8609755461e+01,-4.6982932367e+01,-3.3276234300e+01,-1.0972681179e+01;
2.1153022993e+01,-1.8042052173e+01,-1.0808555624e+01,-2.2605000409e+00;
1.4695021394e+01,0.0000000000e+00,0.0000000000e+00,1.4695020530e+01;
1.3135971744e+02,-0.0000000000e+00,-0.0000000000e+00,-1.3135971734e+02;
7.0704211796e+01,-2.2621311410e+01,8.9900315086e-01,-6.6981740824e+01;
4.0392013823e+01,4.0389533146e+00,-2.2783116160e+01,-3.3107872620e+01;
3.4958513215e+01,1.8582358096e+01,2.1884113009e+01,-1.6575083369e+01;
2.0546833353e+01,6.8650458976e+00,1.6498582255e+01,-1.0141020127e+01;
1.4411679862e+01,1.1717312198e+01,5.3855307540e+00,-6.4340632419e+00;
